id,text,label,language,has_slang,has_abbrev,source
9861,user sudah di nyinyirin para bani kampret apa belom?,1,id,0,0,tonneau_indonesian
9862,hahaha matamu picek a?,1,id,0,0,tonneau_indonesian
9863,"user bang, ini jaman rezim hutang, ya bangga lah",1,id,1,0,tonneau_indonesian
9864,user hahahaha kau bom komen apa weyh?,0,id,0,0,tonneau_indonesian
9865,yg ga punya program bisanya cuma fitnah. ciri orang yg demen ngambil kjp kontan debatfinalpilkadajkt,1,id,0,1,tonneau_indonesian
9866,user cebong mana ngerti,1,id,1,0,tonneau_indonesian
9867,"apapun hasilnya nanti, kita harus terus kedepankan semangat persatuan dan kesatuan utk kebangkitan indonesia. yang penting 9gantipresiden dan kalau bisa 9gantisistem agar tidak boleh lagi terjadi demokrasi yang barbar seperti sekarang ini.",1,id,0,1,tonneau_indonesian
9868,generasi muda kacrut tuh ormas..,1,id,1,0,tonneau_indonesian
9869,user dulu berharap coblos jokowi jk biasa ada perubahan ahmadiyah bebas beraktifitas dan ibadah. ternyata...,1,id,0,1,tonneau_indonesian
9870,ini mah budek si gendut user,1,id,0,0,tonneau_indonesian
9871,user karna mreka yakin bila melawan lg ps akan kmbali kalah lawan jkw.,1,id,0,1,tonneau_indonesian
9872,kpk tak boleh lemah. mending dpr yang bubar. url,1,id,0,0,tonneau_indonesian
9873,"user tonton,perhatikan, dan praktekan mantap need stronger bottom like that anjing parah,, gayvideo gayvid gvid gaybandung g",0,id,1,1,tonneau_indonesian
9874,"saya hari ini menyaksikan, mulai dari petani, masyarakat, ulama, dan pemerintah mendukung program kapalkemanusiaan untuk suriah berupa . ton beras. ahyudin, presiden act. yuk, simak penjelasan lebih lengkapnya dalam video berikut! letshe",0,id,0,0,tonneau_indonesian
9875,"user egp kalo individualnya mah, kirain ada aturan baru yg menguntungkan psk",0,id,1,1,tonneau_indonesian
9876,"user lo yg bngsat, mna ad gw bilang buya yahya,, yg gw sebut yahya alias yahya staquf bin yahudi ! arah gw k yahya staquf dan si aqil, krn gw tw klo lo trmsuk gerombolan pngikut setia na yg mnyimpang",1,id,1,1,tonneau_indonesian
9877,"berkata al habib abdullah bin mukshin al attas keramat bogor yang buta bukan orang yang melihat banyaknya harta, akan tetapi, yang disebut orang buta, orang yang tak mau melihat ilmu agama",0,id,0,0,tonneau_indonesian
9878,user bisa saya katakan mustahil polisi berani menangkap dr kubu sono! mustahil bin mustahal kapolri politic id,1,id,0,1,tonneau_indonesian
9879,user user mereun dititah ku si gunawan sia asri ngaku kunyuk jadi aing nu keuna kehed.,0,id,0,0,tonneau_indonesian
9880,"abu janda user melaporkan pak user ke polda metro jaya. padahal koleganya si gun user duluan mengatakan kitab suci fiksi yg di yakini . alamak.. ayo, abu janda laporkan sekalian si gun ya. ?",1,id,0,1,tonneau_indonesian
9881,user ha ha kocak ...kalabong emang dungu,1,id,1,0,tonneau_indonesian
9882,user yang pasti bukan keluarga pki di negara pancasila yang berbhinneka tunggal ika ini keluarga nya,0,id,0,0,tonneau_indonesian
9883,user kenapa gak ada kristen nusantara atau katolik nusantara ?,0,id,0,1,tonneau_indonesian
9884,bhabinkamtibmas desa cantuk bersama kades memberikan binluh utk cipkon jelang pilkada serentak..klik disini. ?,0,id,0,1,tonneau_indonesian
9885,user diemlu bangke,1,id,0,0,tonneau_indonesian
9886,selamat hari kartini . perempuan hebat untuk indonesia maju jkw,0,id,0,0,tonneau_indonesian
9887,"pndukung prabowo spt arb, sda adl org2 bejad tabiatnya kasar termasuk org ini user",1,id,0,1,tonneau_indonesian
9888,"acara berikutnya bang karni, saya usul, lindungi anak dari bahaya mengaji quran",1,id,1,0,tonneau_indonesian
9889,kenapa byk orang buta it smh,0,id,0,1,tonneau_indonesian
9890,user masanya beda. dan ada alasan kuat pembubarannya. masyumi mendukung pemberontakan prri permesta dan menolak memecat anggotanya yg berasal dr sana. pki dibubarkan krna peristiwa g30s.,0,id,0,1,tonneau_indonesian
9891,". ini ide unik, pertama sepanjang sejarah indonesia untuk kumpulkan impian masyarakat dari setiap propinsi di indonesia",0,id,0,0,tonneau_indonesian
9892,user kaya lu terkutuk,1,id,1,0,tonneau_indonesian
9893,"isis, al qaedah, dan berbagai aliran khawarij lainnya bahaya laten terhadap islam dan umat islam",0,id,0,0,tonneau_indonesian
9894,sejarah puasa adopsi dan adaptasi agama agama bag. v habis,0,id,0,0,tonneau_indonesian
9895,siapapun pasangan beliau asal bukan jokowi gw coblosan...keberanian prabowo nga sampe separoh ini bapak. url,1,id,1,0,tonneau_indonesian
9896,"user buaya apa nih? buaya muara, buaya darat apa siluman buaya?",0,id,1,0,tonneau_indonesian
9897,semangat pilkada! untukmu pilihanmu dan untukku pilihanku tetapahok,0,id,0,0,tonneau_indonesian
9898,"sesama umat saling bermusuhan , antar umat diprovokasi, antar agama dibenturkan, smua hanya krn beda pilihan dan beda sikap politik. waras ?",0,id,0,1,tonneau_indonesian
9899,"user ht dari perindo udah mmpraktekkannya tuh.. ke msjid2, ke psantren2. huuft... kabuurr.. 9gantipresiden 9gantipresiden",1,id,1,1,tonneau_indonesian
9900,user rezim cebong...gak mau lihat realita rakyat.,1,id,0,1,tonneau_indonesian
9901,"user jangan dikasih makan kol putih nanti bisa budugan, jangan terlalu banyak dikasih kangkung bisa mencret, kasih vitamin, jangan sampe telat kasih makan",0,id,1,0,tonneau_indonesian
9902,"user eh malam monyet jadian betul tau. kl special force cerita curi bank kan? kita malam malam plan baik punya curi air kat cafe. sorang jaga hujung, sorang jaga depan, sorang tengok cik syakri, hahaha gempak babi!",1,id,1,0,tonneau_indonesian
9903,"orang yang ingin menegakkan khilafah, dituduh radikal. kok, orang yang ingin menyebarkan pemahaman komunis kok nggak diapa apain.",1,id,1,1,tonneau_indonesian
9904,"user ngomong opo itu.mulut kok seperti banci...beli kaca dulu lihat dirimu,. broo",1,id,1,0,tonneau_indonesian
9905,by design dan by rekayasa politik lah yg menjegal bpk user dalam rezim jokowi. karena kepentingan politik dan ekonomi peng peng dan aseng terganggu..,0,id,1,1,tonneau_indonesian
9906,"user kamu aja mainan hole baru, aku mau cari titit baru",0,id,0,1,tonneau_indonesian
9907,rezim tukang klaim..disebarkan media dan buzzer seolah olah kerja jkw.pd hal cuma tanda tangan. url,1,id,0,1,tonneau_indonesian
9908,user anjir ga gitu jg bloon,1,id,1,1,tonneau_indonesian
9909,"setidaknya gw punya jari tengah buat lu, sebelom gw ukur nyali sama bacot lu",1,id,1,0,tonneau_indonesian
9910,user ooh ini toh maksud bom takjil. kurang kerjaan dan nyeleneh,0,id,0,0,tonneau_indonesian
9911,"kelompok mana yg berhasil mengkapitalisasi gatot, gua duga mrk lah yg ketiban momenum. entah bowo, kelompok cikeas atau jokowi.",1,id,1,1,tonneau_indonesian
9912,user dungu idiot permanen,1,id,0,0,tonneau_indonesian
9913,user culun mending kampung jes,1,id,1,0,tonneau_indonesian
9914,kenapa sih temen gue harus lo rebut? babi emang !,1,id,1,0,tonneau_indonesian
9915,user ntar teriak di zalimi korban org ibadah kok dilarang dsr rezim anti islam,1,id,1,1,tonneau_indonesian
9916,user emang kapan tuhan pernah ikut pilgub sama lari ke arab ya cong ? elo udah bencong otak idiot pula ...hina banget idup lo ya cong,1,id,1,1,tonneau_indonesian
9917,sitip gabisa balik kalo gini,0,id,1,1,tonneau_indonesian
9918,"user letak iman di dalam otak ada di sebelah mana sih, cacing yg di mengandung protein adalah olahan dengan extrac .. bukan dengan makanan yg mengandung cacing langsung dikonsumsi ... jika mau cacing dalam daging babi .. qty nya mantap tuh",0,id,1,1,tonneau_indonesian
9919,"user apa nggak malu kamu pake nama muslim tapi kamu memprovokasi orang, mengajak orang lain membenci.. manfaatnya apa untuk orang lain? lebih baik menyebarkan berita yang bermanfaat..",0,id,0,1,tonneau_indonesian
9920,user aku itu aku ku tau matamu sipit tapi diliat dari mana itu aku,0,id,0,0,tonneau_indonesian
9921,seorg pemuda diamankan tim densus karna terbukti selalu mengirim bom sms ke gebetannya,0,id,0,1,tonneau_indonesian
9922,user memang koplak itu pasi. banyak saran2 nyeleneh di rezim ini.,0,id,0,1,tonneau_indonesian
9923,user hahahaha blunder lu cebong... yg gak ngasih tuh pem. pusat dengan alasan ham... kalau rakyat aceh ya mau kali pun.. cobak kau datangi pemerintah bilang suruh buat hukum islam kaffah di aceh... klau dpr a,1,id,1,1,tonneau_indonesian
9924,user bocah pake baju item bangsad sekali tanpa ada rasa bersalah,1,id,0,0,tonneau_indonesian
9925,user mana suaranya cebong... ? keluar kolam dunk...dunk...dunk,1,id,0,0,tonneau_indonesian
9926,dan mirisnya rezim sekarang ini semakin permisif terhadap bahaya laten komunis pki,1,id,0,0,tonneau_indonesian
9927,gw sejujurnya kepo w itu ada darah india sama cina kayaknya,0,id,1,0,tonneau_indonesian
9928,apa yang aku dapat sepanjang hari ini. penguasaan bahasa melayu dalam kalangan bangsa cina amat kurang. ada yang mampu menghafal tapi tak faham apa yang dihafal.,0,id,0,0,tonneau_indonesian
9929,user mampus nyangkut om om,1,id,0,0,tonneau_indonesian
9930,padahal menikah tidak se sederhana itu masa cuma mau biar halal aja? gimana dengan masalah ekonomi?atau perbedaan pendapat?kedewasaan dalam menyikapi masalah?,0,id,1,1,tonneau_indonesian
9931,mau balik ke orba? pilihlah prabowo mau lanjutkan reformasi? pilihlah jokowi. nasib memang pilihan tak terkecuali nasib negara juga.,1,id,0,0,tonneau_indonesian
9932,"melawan indonesia, belanda dipastikan menggunakan meriam bom. sedangkan, indonesia mengandalkan meriam bellina",0,id,0,0,tonneau_indonesian
9933,"kalo kita beda kartu gsm, itu gak masalah asalkan nantinya nama kita berdua ada di kartu keluarga yang sama.",0,id,1,1,tonneau_indonesian
9934,"user elu,omong apa culun ?",1,id,1,0,tonneau_indonesian
9935,mending jokowi yg mundur url,1,id,0,1,tonneau_indonesian
9936,"bodo ah, males buat pacaran. gue yg jomblo napa lu yg repot.",0,id,1,1,tonneau_indonesian
9937,"user berenti y ewe, dunia tidak selucu itu",0,id,0,0,tonneau_indonesian
9938,faham betui betui maksud menegakkan agama allah dengan berjihad sepenuhnya,0,id,0,0,tonneau_indonesian
9939,user indonesia klo gak slah sudah di kuasai cina bang,1,id,1,1,tonneau_indonesian
9940,"siapa tahu, dengan semakin tingginya tingkat fitur pengamanan paspor indonesia, negara negara asing akan lebih berminat untuk memberikan fasilitas user untuk para wni, khususnya pemegang paspor biasa.",0,id,0,0,tonneau_indonesian
9941,"user sudahlah... biarlah itu menjadi sejarah kelam bangsa kita. yang pasti sekarang harus waspada, jangan sampai antek orba bangkit lagi.",0,id,0,0,tonneau_indonesian
9942,"alat transportasi yg cepat memungkinkan percepatan ekonomi yg cepat jg, krn zaman skrg semua butuh kecepatan dan ketelitian hayukakertajati",0,id,0,1,tonneau_indonesian
9943,"jd selama bininya om gue hamil, kunti ini udh sering ngeliatin. digambarin kalo ngeliat perut buntingnya, kunti itu ngiler dan gak sabar mau ngambil anaknya kalo melahirkan.",0,id,1,1,tonneau_indonesian
9944,makin masif saja para cina dan antek komunis url,1,id,0,0,tonneau_indonesian
9945,"user freeport kan memang kontraknya mau habis, jadi biasa aja ga ada yg istimewa. yg aneh dollar skrg mau tembus . tapi malah pada mingkem. memang penjilat kekuasaan menjadi dungu ya tum melihat bobroknya kinerja rezim.",1,id,1,1,tonneau_indonesian
9946,user serigalanya jablay wkwkwk,0,id,1,0,tonneau_indonesian
9947,user masih mau memilih agus sylvi ? anaknya sby dan keluarga koruptor blusukanahok berjamaahcoblospecinya u2,1,id,0,1,tonneau_indonesian
9948,kalian cocok ko sama sama bajingan !,1,id,0,0,tonneau_indonesian
9949,user ga sarap des tpi dah gemblung nih,0,id,1,1,tonneau_indonesian
9950,"user ku dah padah eh, even kau bodo bulak curang pun dgn ompuan ya. nya still maok kau. segal sayang eh. kau bodo sikpande hrgai",1,id,0,1,tonneau_indonesian
9951,user kunti beranak dalam baskom?,0,id,0,0,tonneau_indonesian
9952,seorang bajingan tidak pants untuk di prthankn,0,id,0,0,tonneau_indonesian
9953,user yg jadiin autis buat bahan bercandaan,0,id,0,1,tonneau_indonesian
9954,kiranya jakarta semakin baik. selamat berjuang buat pak ahok dan pak anies ! matanajwadebatjakarta,0,id,0,0,tonneau_indonesian
9955,"user apa hubungannya dgn munafik, kalian kitabnya dihina, laporkan dia kepolisian. waspadai cebong kafir yg ngaku ngaku islam.",1,id,0,1,tonneau_indonesian
9956,"bulgaria kamis, a.i kpl ekr 2d macau cb shio monyet url",0,id,0,1,tonneau_indonesian
9957,user prabowo ini sampah gak ada gunanya buat bangsa ini. amien rais juga. url,1,id,0,1,tonneau_indonesian
9958,"kadar penderitaan tiap orang tuh beda beda. jangan pernah komparasi atau nganggep enteng ketika orang cerita. inget, ane ulang lagi yeh, kite tuh punya congor satu kuping dua. banyakin mendengar means no harm lho",0,id,1,0,tonneau_indonesian
9959,"user udah kuduga...selama kunyuk kunyuknya kolojengking durung modar yo ancen ngene iki...gusti allah mboten sare, makin melek karo hukum biadab kalah karo wong wong asu",1,id,0,1,tonneau_indonesian
9960,usir budha dari indonesia yg notabene mayoritas china,1,id,0,1,tonneau_indonesian
9961,"saya strongly sepakat. masukkan saja, supaya ada persilangan budaya. dosen dosen lokal jgn mau besar dalam tempurung. buktikan kalau dosen lokal punya kemampuan yang bisa dihitung.",0,id,0,1,tonneau_indonesian
9962,umat islam ri harus bersatu dalam sikap dan tindakan utk mengalahkan proxy asing dan memenangkan perang asymetric konspirasi global cukong by user chirpstory,0,id,0,1,tonneau_indonesian
9963,user anjing menggonggong anies jalan terus,1,id,0,0,tonneau_indonesian
9964,sebenarnya perempuan juga bisa lebih brengsek dari laki laki ketika mata hatinya tertutup.,0,id,0,0,tonneau_indonesian
9965,user merawat kebangsaan dg masker cap sara alas anies sandi.,1,id,1,1,tonneau_indonesian
9966,"siang tadi,saya mengikuti rapat terbatas dipimpin bpk presiden user yg tegaskan pentingnya publikasi asiangames2 baik di media lokal maupun internasional. ini adl kerja bersama utk sukseskan event bergengsi.mohon doa dan dukungan rakyat indonesia",0,id,0,1,tonneau_indonesian
9967,udah hampir banting gadget ee shopeenya kacrut.,1,id,0,1,tonneau_indonesian
9968,user eh anjing g usah banyak bacod luh. gue tantang duel luh bangsad,1,id,1,1,tonneau_indonesian
9969,user babyy huhh gaada bukti kai hyung sudah besarr titit nya aja kecil huhh,0,id,0,1,tonneau_indonesian
9970,"user dasar cebong, di islam dijelaskan kriteria memilih pemimpin di alqur'an jelas. gatau ya? oo bukan islam. islam kerat kaitan sama politik, jika islam tidak berpolitik makan islam akan dipolitik tolol.",1,id,0,1,tonneau_indonesian
9971,". karena berbasis teknologi digital, presiden juga minta sistem betul betul jalan, dan langsung bisa digunakan dan ramah bagi pengguna. ratas",0,id,0,0,tonneau_indonesian
9972,user eh kasar kau kampang,1,id,0,0,tonneau_indonesian
9973,user bubarkan aja kpk ternyata lemah . harusnya di perkuat di ptun ini malah batal artinya bohong ott,1,id,0,1,tonneau_indonesian
9974,user sitip itu apaan?,0,id,0,0,tonneau_indonesian
9975,"user apasih, gajelas lu bangke",1,id,1,0,tonneau_indonesian
9976,user lebih baik pilih ahok drpd pilih yg se iman tp koruptor dn munafik ! bodoh kau,1,id,0,1,tonneau_indonesian
9977,user klo mmang benar dngan smua ini dan tanpa adanya hukuman buat si bangke keturunan babi keparat ini. cukuplah sudah penderitaan yg di alami rakyat indonesia nusantara yg di dlmnya bahasa adat istiadat budaya ras agama suku dll pemimpin a,1,id,0,1,tonneau_indonesian
9978,user emang berani ... indonesia kan bagian dari republik rakyat cina..,1,id,1,0,tonneau_indonesian
9979,user kebijakam pengembalian bebas kerumitan memberikan garansi tanpa merumitkan konsumen dalam pengembalian barang yang cacat rusak produksi kepada konsumen dalam hari dari tanggal pembelian hauzid hauzminiquiz ikut jawab yuk,0,id,0,0,tonneau_indonesian
9980,"tangkap, dan telanjangin sekalian diarak, dan bonyok tuh wajah dan tangannya, kog kurang ajar kebangetan. pasti orangnya jelekk dan tidak punya pekerjaan nih orang, tega banget menghina kepala negara,",1,id,1,0,tonneau_indonesian
9981,user yawdah sana gih kekebun binatang kekandang buaya,0,id,0,0,tonneau_indonesian
9982,user gw merasa bego lu jwb begitu mulu,0,id,1,1,tonneau_indonesian
9983,"user wah tambah goblog aja lo bong malah nyuruh gw yang lapor. masalahnya itu ada dipikiranmu yg dungu. makanya klo dibilangin orang yg benar diterima, jangan nyinyir. mentang2 ngebelain suatu, omongan orang benar",1,id,1,1,tonneau_indonesian
9984,"jual kantin, jual kntl, jual kintin, tau gitu ngapain minjem duit ke sodara sendiri hahaha yoksi nenek ku",0,id,1,0,tonneau_indonesian
9985,user mumpung gua lagi kagak puasa. gajelas lu ngentod,1,id,1,1,tonneau_indonesian
9986,user gue semua cerita angst suka sekalipun yg sad ending ampe mewek beneran gue bacanya gembel banget gasih wkwk,0,id,1,1,tonneau_indonesian
9987,user tiati mencret,0,id,0,0,tonneau_indonesian
9988,lagi jadi pendengar dialog yahudi dan israel versi katanya katanya,0,id,0,0,tonneau_indonesian
9989,user bodo jangan gangguin kesayangan gw lu,0,id,1,0,tonneau_indonesian
9990,gua lama lama trauma beli pulsa kalo kesedot mulu. bangsad ga tri ga indosat sama aja kayaknya,1,id,1,1,tonneau_indonesian
9991,selamat buat warga dki. bentar lg punya gubernur baru yang progja nya luar biasa dan yang penting santun...,0,id,0,1,tonneau_indonesian
9992,waduh si banci bikin sensasi lagi nihh url,1,id,0,0,tonneau_indonesian
9993,user gue bete nntn seducer anjir yg lain aktingny pol giliran female leadny aduh gue berasa liat kristen stewart di twilight yg ekspresiny gitu gitu aj,0,id,1,1,tonneau_indonesian
9994,debatfinalpilkadajkt nggak cuma ibu2 yang pengen foto sama ahok bapak2 juga lho,0,id,0,1,tonneau_indonesian
9995,tetap semangat pak. ahok.. aku selalu dukung pak ahok djarot.,0,id,0,0,tonneau_indonesian
9996,user dan sy yakin anis menang di gurun pasir bnyak onta nya,1,id,0,1,tonneau_indonesian
9997,.prakteknya pks didaerah2 mendukung caleg dan kada kristen. dalil2 pun dibuat utk mwmbenarkan praktek itu. ini marak di era user,0,id,1,1,tonneau_indonesian
9998,"user mari kita tonton, pkb partai kebelet banget lawan pp partai pepet presiden , siapa nyang jadi pemenangnya ?.",1,id,1,0,tonneau_indonesian
9999,kalo belajar ekonomi mestinya jago memprivatisasi hati orang. duh.. ironi user,0,id,1,0,tonneau_indonesian
10000,user mesir komunis kafir! ekonomi dikuasai dajjal! poros beijing!,1,id,0,0,tonneau_indonesian
10001,istighotsah bersama ahok catut logo nu t.co u2rpy3c25r,0,id,0,1,tonneau_indonesian
10002,"user pada akhirnya si orang pintar yg jadi gila ini mati, matinya kapan ? dia mati bersamaan dengan langkah akhir yg ketua",0,id,0,1,tonneau_indonesian
10003,"anda didungukan islam, quran mengajarkan amoral user ansor sebagai agama, islam punya posisi moralnya sendiri",1,id,0,0,tonneau_indonesian
10004,perlombaan seni tari dan vocal bangun semangat kebersamaan,0,id,0,0,tonneau_indonesian
10005,"perkuat arsip digital budaya indonesia, menko pmk kunjungi ... indopos",0,id,0,0,tonneau_indonesian
10006,"perempuan ntt berdaya, menuju ntt maju. ... suatu saat, dia bisa tumbuh dan muncul sebagai seorang pejuang dan pemimpin. berguna bagi banyak orang dan memberikan penghargaan bagi keluarga. emi nomleni calon wakil gubernur ntt . pilgu",0,id,0,0,tonneau_indonesian
10007,indonesiakuasaifreeport turut berbahagia untuk hal ini. dan semoga divestasi saham ini berlanjut ke perusahaan2 tambang asing lainnya,0,id,0,1,tonneau_indonesian
10008,user ah anjir favorit gue bgt,0,id,1,1,tonneau_indonesian
10009,"user kenapa para kecoa cuma komplain penggunaan bahasa cina di tempat umum?sedangkan di tempat umum banyak yg menggunakan bahasa inggris tidk depermasalahkan?karena para kecoa takut sama org bule,pengecut doang x8",1,id,0,1,tonneau_indonesian
10010,user halah bacot kau anti aseng tapi ngimpor juga dari cina. wakakakak jilat pantat.,1,id,0,0,tonneau_indonesian
10011,"yg salah itu mengira bahwa cuma isi ajaran agamanya aja yg tokcer, yg lain evil. contoh simpel ulama kotbah soal kemashlahatan bersama itu sebenarnya kotbah generik. mau agamanya apa pasti umumnya setuju soal kepentingan bersama. bahkan yg ateis kaya gu",0,id,0,1,tonneau_indonesian
10012,user ih bangsad,1,id,0,0,tonneau_indonesian
10013,user hahahah takut kejutan budaya,0,id,1,0,tonneau_indonesian
10014,"user jadi tki formal juga bisa jd millionaire om admin. rekan2 yg bekerja di sektor oil dan gas di timteng kuwait, uae dan qatar rata rata berpenghasilan bersih usd perbulan. itu level operator, blom yg level engineer atau m",0,id,0,1,tonneau_indonesian
10015,"makar no, lengserkan jokowi yes! faizal assegaf ketua progres jutaan rakyat berdemo secara damai untuk?",1,id,0,0,tonneau_indonesian
10016,user aktifis yg dukung jokowi itu adalah aktifis gmni dan prd semua aktifis kiri ato komunis. aktifis murni tdk pernah mau di tumpangi dan non bayaran. krn murni dr nurani.,0,id,0,1,tonneau_indonesian
10017,jokowi meminta masyarakat beralih memakai mata uang tiongkok.. ! 9gantipresiden,1,id,0,1,tonneau_indonesian
10018,"mendampingi presiden joko widodo bertemu dengan ulama dari beberapa wilayah di jawa barat,selasa kemarin..presiden mengajak para ulama untuk ikut serta bersama pemerintah menyejukkan suasana menjelang pilkada serentak..jokowicintaulama..jokowiajakulamase",0,id,0,0,tonneau_indonesian
10019,user wow. gila sih bangsat banget calon suami lu ninggalin cuma gara gara itu? padahal kalo bener serius sampe nikah sih ya nanti dia juga dapet lah haha. bersyukur lu dijauhin dari dia. lo ga pantes dapet laki laki bejat kaya gitu.,1,id,1,1,tonneau_indonesian
10020,bani makan pisang kak han aku belom pernah lho liat orang kepleset karna kulit pisang trus dia naroh kulit pisang di lantai trus jalan sambil pura pura ga liat. licin juga ternyata kak han yha terserah,0,id,1,1,tonneau_indonesian
10021,"negara kita negara bhineka tunggal ika. jadi ga liat pemimpin dengan agama ,ras ,budaya",0,id,0,1,tonneau_indonesian
10022,user ... pak prof. ... jangan pak prof. bilang itu cuma soal pendapat... itu tdk benar karena disampaikan di forum terbuka... itu ngaco dan tdk bisa di biarkan... pak prof. sebagai pemuka agama dan sebagai ulama harusnya melur,0,id,0,0,tonneau_indonesian
10023,"sebagaimana data di negara gara komunis, kenapa dia g sebutin di rezim komunis, nyawa rakyat juga gratis ?!",1,id,0,1,tonneau_indonesian
10024,"... harap maklum akhlakul kharimah seorang begundal, budak dan jongos",1,id,0,0,tonneau_indonesian
10025,"user cie butuh dunia internasional juga ya, kmrn siapa ya yg teriak antek aseng asing asong kopar kapir ya...",1,id,0,1,tonneau_indonesian
10026,"user iya , trump memang penista agama atau anti islam emang hubungannya dgn anis apa?",1,id,1,1,tonneau_indonesian
10027,user salah pilih itu sial klau salah lagi itu lucu. sudah sial masih melucu. 9gantipresiden 9gantipresiden user prabowoforpresiden2 prabowoforpresiden2 prabowoforpresiden2 cukup jelas 9gantipresiden 9gantipre,1,id,0,1,tonneau_indonesian
10028,segera usir cina cina dari indonesia ! saatnya indonesia berkuasa dan bebas dari penjajahan,1,id,0,0,tonneau_indonesian
10029,"user solusinya apa yang mulia kaban, sebagai tokoh bersih, anti aseng, mohon kasih tausiyah",0,id,0,0,tonneau_indonesian
10030,user keluargaku yg katholik ajaa paham.. dia gak paham kan lucu kak,0,id,1,1,tonneau_indonesian
10031,user habis baca ini aku takut karena aku merasa insecure attachment both ambivient dan disorganized ada dalam diri aku. jadi aku cacat ya? aku harus gimana untuk memperbaiki itu ka phoerange? bagaimana ka user menghadapi itu semua?,0,id,1,0,tonneau_indonesian
10032,user inilah wujud nasional is me dagangannya user ... hebat! t.co 0fyig6c2xl,0,id,0,1,tonneau_indonesian
10033,"user wkwkwk, ke trigger jg bani onta",1,id,1,1,tonneau_indonesian
10034,user jgn lupa juga kang... umat katolik dan minorutas lainnya diperhatika. gubernur untuk semua golongan bukan satu golongan.,0,id,0,1,tonneau_indonesian
10035,sidangahok dilanjutkan dengan rekaman yang memuat kampanye ahok di dpp nasdem dan juga pulau seribu. user link,0,id,0,0,tonneau_indonesian
10036,kaum cebong senjata nya cuma hoax percuma ngasi data dan fakta,1,id,0,0,tonneau_indonesian
10037,user cisol lu kapan modar?,1,id,1,0,tonneau_indonesian
10038,user jangan gitu ..mentang2 prabowo sebagian besar krluarganya china semua..masa gw mesti antek die..gk mungkin lah..gw mah antek jawa..,0,id,1,1,tonneau_indonesian
10039,user lebih kesel gue sama komandan cai dan antek anteknya sok banget luh pada,1,id,1,0,tonneau_indonesian
10040,masy dusun dua desa pulhu deklarasi anti hoax dan pilkada damai,0,id,0,0,tonneau_indonesian
10041,user ogah yg ngajak plh jkw pasti idiot,1,id,0,1,tonneau_indonesian
10042,user bubarkan aja dpr..,1,id,0,1,tonneau_indonesian
10043,user bajingan. inter itu tim top dan hebat. lazio itu yg sampah,1,id,0,1,tonneau_indonesian
10044,"user ada. temen kerja. mirip kang daniel brengsek trus temen sekolah dulu, mirip jongin brengsek ada lg temen deket gw, mirip seokjin brengsek intinya temen gw brengsek semua",1,id,1,1,tonneau_indonesian
10045,"presiden jokowi tinjau bijb di majalengka jakarta, sumatera headline presiden joko widodo selasa, bertolak menuju kabupaten majalengka, jawa barat untuk meninjau bandara internasional jawa",0,id,0,0,tonneau_indonesian
10046,pak sby berani tdk bil klo ibas terlibat korupsi silahkan tembak mati kyk president philipina srh bunuh anaknya klo terlibat narkoba...,1,id,0,1,tonneau_indonesian
10047,user presiden rasa mapia 9gantipresiden,1,id,0,1,tonneau_indonesian
10048,user emang yg namanya bangkai disembunyikan pasti akan kecium juga !,0,id,1,1,tonneau_indonesian
10049,kivlan cs jerit jerit komunis hidup lagi!,1,id,0,0,tonneau_indonesian
10050,user seperti wkt sby naikin bbm.pada demo tuh makhluk..tp skrg mana pendemo ya pake jargon wong licik itu gak ada yg danain ya gada.,1,id,1,1,tonneau_indonesian
10051,".di indonesia itu warga hindu nusantara tak pernah menjelek2 kan hindu india, katholik nusantara tak pernah menjelek njelekkan katholik vatikan, bahkan syiah nusantara tak pernah menjelek jelekkan syiah iran anehnya yg mengaku islam nusantara kok men",0,id,1,1,tonneau_indonesian
10052,user pake kolak pisang sm es campur jd kepancing buaya deh,0,id,1,1,tonneau_indonesian
10053,"bisa bertitel kaji dri dulu sampai sekarang memang tdk murah muahal . blm lagi ngantri kebrangkatanya. bsa 8an thn lebih, bru bisa brangkt. kaji , pun, yg katanya bs cpt, juga hrs nugu. alternatif cept kaji adlh jadi tki di middle east. salut dg mreka.",0,id,0,1,tonneau_indonesian
10054,"sinergitas dalam penangulangi terorisme, bnpt datangi polda bali dalam rangka menyukseskan pilkada serentak dan tahapan pemilu di wilayah provinsi bali, badan nasional penanggulangan terorisme bnpt datangi...",0,id,0,0,tonneau_indonesian
10055,presiden paling buruk dalam sejarah bangsa2 cebong,1,id,0,1,tonneau_indonesian
10056,qaumi ekjayati conference jamiat ul ulama e hind ki public meeting se barrister asad uddin owaisi,0,id,0,0,tonneau_indonesian
10057,"mereka ini lah yg mnggiring opini presiden lama mnang periode kalau lawannya prabowo yg sbnrnya meluluskan periode.. ! jd hati2 walaupun mrka bkn cebong, tp mrka adlh agen ganda...",1,id,1,1,tonneau_indonesian
10058,bagai rumah bawah ranah yg indah seorang pendiam dan culun walau dengan bakar besar,0,id,1,1,tonneau_indonesian
10059,user china negara komunies anti islam .. sgt disesalkan justru rezim berhutang ma negara komunies,1,id,0,1,tonneau_indonesian
10060,indonesia palsu tanah pelacuran,1,id,0,0,tonneau_indonesian
10061,user mudah an jd budek beneran !,1,id,0,1,tonneau_indonesian
