id,text,label,language,has_slang,has_abbrev,source
13904,"orang yang beda agama tu ga usah minta diakui, this is not your land and not your right",1,mixed,0,0,generated
13905,"gue akhirnya selesain project besar yang udah nunggu 3 bulan, literally the feeling of closing that chapter was indescribable",0,mixed,0,0,generated
13906,"cewek yang terlalu tomboy itu emang kehilangan kewanitaannya, honestly there's something deeply wrong with rejecting femininity like that",1,mixed,0,0,generated
13907,"video reaction teman gue waktu nonton comeback idol favoritnya priceless banget, literally gue minta dia record reaksinya",0,mixed,0,0,generated
13908,"etnis itu emang ga pernah bisa dipercaya dalam hal sensitif, inherently untrustworthy no matter what the situation is",1,mixed,0,0,generated
13909,"gue iseng bikin video pendek dan viral ga sengaja, like i'm still processing how something that took 10 minutes blew up like that",0,mixed,0,0,generated
13910,"pemuda miskin yang ga ada kerjaan tu bahaya, deadass criminal by circumstance and by design",1,mixed,0,0,generated
13911,"gue mulai bisa tidur lebih baik minggu ini, honestly the small wins in mental health deserve to be celebrated",0,mixed,0,0,generated
13912,"mereka selalu klaim menjadi korban diskriminasi, like honestly they are the ones who consistently discriminate against everyone else",1,mixed,0,0,generated
13913,"group assignment kali ini smooth banget, literally everyone actually pulled their weight for once in this project",0,mixed,0,0,generated
13914,"org yang beda keyakinan itu emang ga pantas dapat perlakuan yang sama, simple as that honestly",1,mixed,0,0,generated
13915,"ibu gue masak rendang hari ini, honestly nothing in this world compares to home-cooked food especially that specific dish",0,mixed,0,0,generated
13916,"laki-laki yang suka gossip tu ga ada maskulinitasnya, deadass more feminine than an actual woman",1,mixed,0,0,generated
13917,"gue dapat DM dari kreator favorit gue, literally gue screenshot itu dan simpan untuk selamanya",0,mixed,0,0,generated
13918,"komunitas etnis itu emang selalu jaga jarak dari yang lain, honestly their unwillingness to integrate is a form of silent hostility",1,mixed,0,0,generated
13919,"gue survive rush hour jakarta tadi, literally trauma yang bisa gue ceritain ke cucu someday",0,mixed,0,0,generated
13920,"anak STM tu emang problem semua, no exception just trouble from the moment you encounter them",1,mixed,0,0,generated
13921,"gue mantengin score update sepanjang meeting, honestly i'm not proud of it but the match was too important to ignore",0,mixed,0,0,generated
13922,"kaum bidah itu patut dikucilkan, deadass contaminating the faith of everyone around them",1,mixed,0,0,generated
13923,"gue lagi di phase loving myself dulu, honestly it feels so much better than constantly waiting for someone else",0,mixed,0,0,generated
13924,"orang dari sana tuh emang malas dan ga berambisi, they lack the basic work ethic that the rest of the world manages fine",1,mixed,0,0,generated
13925,"gue cobain street food fusion yang lagi hype, actually bagus banget dan the combination worked surprisingly well",0,mixed,0,0,generated
13926,"ras pendatang itu emang bikin nilai tukar lokal turun, ruining the local economy wherever they settle",1,mixed,0,0,generated
13927,"dance practice video terbaru mereka keluar, honestly the amount of dedication they put into every move is just humbling",0,mixed,0,0,generated
13928,"cewe yang merokok di tempat umum tu ga punya sopan santun, absolutely shameless behavior in public",1,mixed,0,0,generated
13929,"gue baru selesai revisi terakhir sebelum deadline, literally the most relieved i've felt in weeks",0,mixed,0,0,generated
13930,"etnis itu emang dari dulu ga loyal ke tanah air, they have always put ethnic interests above national identity",1,mixed,0,0,generated
13931,"gue baru tau nama teman sekantor gue yang udah setahun, literally just discovered by accident how bad i am with names",0,mixed,0,0,generated
13932,"penderita gangguan mental tu emang ga reliable, can't be trusted with anything even remotely important",1,mixed,0,0,generated
13933,"gue dan teman-teman sepakat untuk saling support satu sama lain, honestly building that kind of safety net has made such a difference",0,mixed,0,0,generated
13934,"orang miskin yang ga tau diri tuh paling menyebalkan, deadass acting like they have standing to demand anything at all",1,mixed,0,0,generated
13935,"gue nemuin tempat dessert yang literally perfect, gue udah balik 3 kali dalam seminggu dan ga ada rasa menyesal",0,mixed,0,0,generated
13936,"penganut agama itu selalu mengklaim diri paling toleran, honestly the violence they commit globally tells a completely different story",1,mixed,0,0,generated
13937,"gue dapat angkot kosong waktu rush hour, literally won the lottery of public transport today",0,mixed,0,0,generated
13938,"laki-laki yang terlalu sensitif itu emang ga tahan banting, too fragile for the real world honestly",1,mixed,0,0,generated
13939,"gue akhirnya cut off teman yang emang selalu toxic, like it should have happened years ago but better late than never",0,mixed,0,0,generated
13940,"WNA yang kerja di Indonesia tu ambil peluang orang lokal, should be sent back and barred from entry",1,mixed,0,0,generated
13941,"gue detoks medsos tiga hari dan literally feel like a new person, gue makin yakin mindless scrolling itu bahaya",0,mixed,0,0,generated
13942,"ras itu emang ga bisa bersatu dengan bangsa ini, honestly the sooner we acknowledge the incompatibility the better off everyone will be",1,mixed,0,0,generated
13943,"terjebak di rabbit hole youtube kpop dari siang, ga nyesel sama sekali honestly",0,mixed,0,0,generated
13944,"keturunan asing itu emang ga punya sense of belonging di sini, frankly they never will no matter how many generations pass",1,mixed,0,0,generated
13945,"gue baru nemu komunitas di kampus yang aligned sama interest gue, honestly it changed my whole perspective on university life",0,mixed,0,0,generated
13946,"orang yang ga beragama tu ga pantas dapat perlindungan yang sama, their rights should honestly be limited",1,mixed,0,0,generated
13947,"gue surprisingly handled conflict tadi dengan baik, literally gue lihat growth yang nyata banget dalam diri gue",0,mixed,0,0,generated
13948,"ibu yang terlalu karir-focused itu emang egois sama anak, they prioritize themselves and then wonder why their kids turn out wrong",1,mixed,0,0,generated
13949,"gue jatuh cinta sama dimsum yang gue coba tadi, literally the best food discovery i've made this entire month",0,mixed,0,0,generated
13950,"anak orang kaya yang manja tu emang ga ada gunanya, spoiled to the point of being completely useless",1,mixed,0,0,generated
13951,"gue kena macet parah dan tiba-tiba hujan lebat, honestly life really knows when to pile things on simultaneously",0,mixed,0,0,generated
13952,"orang asing yang minta hak sama kayak lokal tu kurang ajar, deadass have no right to make those kinds of demands",1,mixed,0,0,generated
13953,"gue mulai nonton esport serius baru-baru ini, literally now i understand why people are so passionate about this",0,mixed,0,0,generated
13954,"mereka tuh ngklaim agama yang penuh kasih tapi tindakannya membuktikan sebaliknya, honestly the gap between what they preach and what they do is stunning",1,mixed,0,0,generated
13955,"gue udah capek dengan drama terus-menerus, literally gue mau hidup tenang aja sekarang no more of this",0,mixed,0,0,generated
13956,"suku yang satu itu emang terkenal pemarah dan agresif, always the ones starting violence in any given conflict",1,mixed,0,0,generated
13957,"gue baca artikel soal digital wellbeing dan langsung evaluasi diri, honestly some of the stats in there hit really close to home",0,mixed,0,0,generated
13958,"cewek-cewek yang minta equality tu ga sadar privilege yang udah mereka punya, deadass have it better than they claim",1,mixed,0,0,generated
13959,"gue dapat klien baru yang really appreciates my work, honestly it makes such a difference when people value what you do",0,mixed,0,0,generated
13960,"orang kampungan yang dateng ke kota tu emang bikin kacau, they bring village mentality and it contaminates the whole environment",1,mixed,0,0,generated
13961,"gue nemu self-care routine yang akhirnya works for me, literally changed my morning game completely",0,mixed,0,0,generated
13962,"ras yang satu itu emang selalu jadi trouble, no place they've ever lived in has benefited from their presence",1,mixed,0,0,generated
13963,"gue nyobain masakan fusion yang unik tadi, honestly the combination sounded weird but somehow worked beautifully",0,mixed,0,0,generated
13964,"imigran yang ga bisa bahasa lokal tu ga sopan, deadass don't deserve to stay if they can't even bother to adapt",1,mixed,0,0,generated
13965,"bias gue barusan keluar variety show dan literally adorable banget, gue ga bisa berhenti senyum-senyum sendiri",0,mixed,0,0,generated
13966,"umat agama itu emang ga bisa hidup berdampingan, honestly their doctrine makes coexistence fundamentally impossible",1,mixed,0,0,generated
13967,"gue kaget nilai akhir gue lebih bagus dari ekspektasi, literally this semester ended way better than it started",0,mixed,0,0,generated
13968,"cewe yang main game itu emang cuma cari perhatian cowok, not actually interested in gaming at all",1,mixed,0,0,generated
13969,"gue dan dia akhirnya define the relationship setelah lama nggantung, honestly having clarity feels so much better than the ambiguity",0,mixed,0,0,generated
13970,"etnis itu ga bisa beradaptasi di manapun, deadass they ruin every community they enter without exception",1,mixed,0,0,generated
13971,"gue first time naik mrt dan literally impressed sama sistem nya, ga nyangka se-smooth itu ternyata",0,mixed,0,0,generated
13972,"mereka yang dari keluarga miskin itu emang susah dipercaya soal uang, honestly poverty breeds a desperation that makes integrity impossible",1,mixed,0,0,generated
13973,"gue dikit-dikit nemu konten positif di explore page, literally the algorithm finally getting something right",0,mixed,0,0,generated
13974,"org dengan mental illness tu emang unpredictable, honestly you never really know when they might snap",1,mixed,0,0,generated
13975,"gue dan tim akhirnya berhasil launch produk setelah berbulan-bulan kerja keras, honestly the celebration after felt so much sweeter because of how difficult the road was",0,mixed,0,0,generated
13976,"orang ras itu emang ga bisa diajak beradab, literally uncivilized by default no matter the context",1,mixed,0,0,generated
13977,"gue lagi dalam phase dimana gue enjoy sendirian, literally solo date ke mall dan cinema dan loving every minute of it",0,mixed,0,0,generated
13978,"agama mereka itu emang ga pernah bisa diterima di sini, honestly we should stop pretending they belong here at all",1,mixed,0,0,generated
13979,"gue ketemu warung sate yang literally the best, gue bawa semua temen gue kesana dalam seminggu",0,mixed,0,0,generated
13980,"laki-laki yang minta alimony dari mantan istri tu emang memalukan, completely unmasculine behavior honestly",1,mixed,0,0,generated
13981,"gue berhasil nolak undangan untuk reconnect sama seseorang yang toxic, honestly that was one of the hardest boundaries i've ever set",0,mixed,0,0,generated
13982,"turis yang ga sopan dari negara itu tu bikin malu, deadass treating this country like their personal garbage dump",1,mixed,0,0,generated
13983,"fanchant di konser tadi literally gave me chills, gue ga nyangka efeknya sebesar itu ketika dilakukan bersama",0,mixed,0,0,generated
13984,"etnis itu emang ga pernah happy dengan apa yang dikasih, they constantly demand more while contributing nothing back",1,mixed,0,0,generated
13985,"gue berhasil minta extend deadline dan dosen setuju, literally the relief that came with that email is indescribable",0,mixed,0,0,generated
13986,"gelandangan yang tidur di trotoar tu emang ga tau sopan santun, ruining public spaces for literally everyone",1,mixed,0,0,generated
13987,"gue nulis opini yang kontroversial dan prepare untuk debat, honestly the respectful discourse i got in return was surprisingly rare",0,mixed,0,0,generated
13988,"kelompok aliran itu emang sesat dan berbahaya, they should be removed entirely from decent society",1,mixed,0,0,generated
13989,"gue bela-belain bangun pagi nonton grand prix, literally the race was absolutely worth every second of lost sleep",0,mixed,0,0,generated
13990,"perempuan tuh emang gak bisa jadi pemimpin yang efektif, like history has shown repeatedly that they struggle under that kind of pressure",1,mixed,0,0,generated
13991,"gue survive perjalanan 4 jam yang harusnya 1.5 jam, literally i aged 5 years in that traffic jam",0,mixed,0,0,generated
13992,"keturunan ras asing itu emang ga punya hati, cold-blooded and selfish by nature honestly",1,mixed,0,0,generated
13993,"temen gue akhirnya move on dari orang yang ga worth it, honestly watching her rediscover herself has been one of the most beautiful things to witness",0,mixed,0,0,generated
13994,"anak gakin yang sok gaul tu ga tau diri, deadass living way above your means and being obnoxious about it",1,mixed,0,0,generated
13995,"gue nemu work hack yang literally cut my time in half, gue langsung share ke temen-temen dan semuanya thankful",0,mixed,0,0,generated
13996,"orang dari bangsa itu emang ga berterimakasih, like we welcome them and they turn around and bite the hand that fed them",1,mixed,0,0,generated
13997,"gue accidentally order makanan yang gue alergi, literally langsung minta cancel dan syukur belum dimasak",0,mixed,0,0,generated
13998,"cewek yang terlalu desperate minta dilamar tu emang pathetic, so unattractive on every conceivable level",1,mixed,0,0,generated
13999,"gue sampai pada titik dimana gue bisa laugh at my own mistakes, honestly that kind of lightness didn't feel possible a year ago",0,mixed,0,0,generated
14000,"etnis pendatang tu udah terlalu banyak di sini, deadass taking over and nobody wants to say it out loud",1,mixed,0,0,generated
14001,"orang-orang tionghoa tuh literally zero loyalty ke negara ini, selfish by default emang",1,mixed,0,0,generated
14002,"gue udah coba move on dari bulan lalu, but somehow everything still reminds me of him",0,mixed,0,0,generated
14003,"cewek mah fr gak bisa dipercaya, always playing victim ngl smh",1,mixed,0,0,generated
14004,"coffee di sini literally so overrated tapi ngantri-nya panjang banget, gue beneran gak ngerti",0,mixed,0,0,generated
14005,"mereka bilang toleransi tapi gak pernah mau kompromi, honestly they just want it their way the whole time",1,mixed,0,0,generated
14006,"tugas kuliah numpuk bgt fr, literally gue gabisa napas sama deadline minggu ini smh",0,mixed,0,0,generated
14007,"orang miskin tuh emang susah berubah, fixed mindset from the start, no ambition whatsoever",1,mixed,0,0,generated
14008,"udah naik busway dari jam 7 tadi, and somehow i'm still gonna be late to this 9 am meeting",0,mixed,0,0,generated
14009,"org2 arab fr so arrogant bgt, ngl gue gabisa stand mereka di manapun tbh",1,mixed,0,0,generated
14010,"dia literally posting every five minutes, nobody cares about your lunch bro, gue capek liat timeline",0,mixed,0,0,generated
14011,mereka tuh act like it's normal padahal jelas-jelas merusak nilai-nilai yang kita pegang selama ini,1,mixed,0,0,generated
14012,"deadline jam 5 tp klien minta revisi jam 4 fr, literally gue mau quit hari ini ngl",0,mixed,0,0,generated
14013,"perempuan tuh honestly gak fit buat posisi leadership, banyak nangis sama drama doang dari dulu",1,mixed,0,0,generated
14014,"konser kemarin literally the best night of my life, gue sampe nangis pas encore-nya mulai",0,mixed,0,0,generated
14015,"org2 kampung emang fr low-class bgt perilakunya, ngl no manner whatsoever mau diajarin gimana",1,mixed,0,0,generated
14016,"gue literally overthinking dari kemarin malem, udah capek banget tapi otak gak mau berhenti juga",0,mixed,0,0,generated
14017,"dari dulu gak pernah suka sama tipe orang kayak mereka, they never even try to blend in properly",1,mixed,0,0,generated
14018,"dia literally so sweet tadi tp tiba2 ghosting lagi fr, gue gak ngerti pola orang ini tbh",0,mixed,0,0,generated
14019,"kaum atheis tuh emang sombong banget, so dismissive of everything they personally cannot measure",1,mixed,0,0,generated
14020,"timnas tadi main keras banget, but the referee decisions were honestly so questionable the whole match",0,mixed,0,0,generated
14021,"cowok mah fr gabisa commit, always running away ngl when things actually start to get serious smh",1,mixed,0,0,generated
14022,"aplikasinya literally crash terus tiap gue mau checkout, udah frustasi banget sama platform ini",0,mixed,0,0,generated
14023,"gak mau anak gue tumbuh di lingkungan LGBT kayak gitu, they're actively pushing this on kids now",1,mixed,0,0,generated
14024,"mie ayam deket kantor fr terenak bgt, literally gue makan sana tiap hari dan gak bosen-bosen",0,mixed,0,0,generated
14025,"pendatang tuh emang gak tahu diri, always taking more space than their share wherever they settle",1,mixed,0,0,generated
14026,"gue tau pemerintah lagi kerja keras katanya, but the results are literally nowhere to be seen kok",0,mixed,0,0,generated
14027,"org2 bule fr so condescending bgt, ngl always acting like they know our country better than us smh",1,mixed,0,0,generated
14028,"dosen gue literally assign 3 project sekaligus, padahal deadline-nya semua sama minggu depan juga",0,mixed,0,0,generated
14029,"mereka bisa bangun tempat ibadah di mana-mana bebas, but they're the first to complain about others",1,mixed,0,0,generated
14030,"grab driver gue fr nyasar 3x bgt, literally gue hampir telat ke meeting paling penting bulan ini",0,mixed,0,0,generated
14031,"suku jawa tuh emang passive aggressive, always smiling tapi tusuk dari belakang, so fake honestly",1,mixed,0,0,generated
14032,"udah seminggu gue restrict makan, and now my body is just craving everything at once, gak tahan",0,mixed,0,0,generated
14033,"mereka tuh literally no integrity lah, always jual mahal tp pas butuh kita ada-ada aja alasannya",1,mixed,0,0,generated
14034,"gue nonton drama korea sampe jam 3 pagi, pretty sure i will regret this tomorrow morning parah",0,mixed,0,0,generated
14035,"orang-orang kafir tuh emang gak punya moral compass, it shows every single time mereka ngomong",1,mixed,0,0,generated
14036,"macet dari semanggi sampe cawang literally gak gerak sejam, i could have walked faster than this",0,mixed,0,0,generated
14037,"kaum proletar tuh fr gak bisa diajak mikir jangka panjang, ngl short-sighted bgt dari sananya",1,mixed,0,0,generated
14038,"gue lagi seneng-senengnya sama dia tp temen gue malah sebarkan gosip, what kind of friend does that",0,mixed,0,0,generated
14039,"perempuan yang nuntut kesetaraan tapi minta dilayani, honestly makes no sense, pick a lane already",1,mixed,0,0,generated
14040,"sepatu gue dateng dalam kondisi penyok, seller-nya gak mau refund, literally the worst experience ever",0,mixed,0,0,generated
14041,"mereka tuh literally parasit buat ekonomi negara ini, always taking never contributing anything real",1,mixed,0,0,generated
14042,"gue minta tolong temen buat proofread, and they roasted my writing instead, thanks i guess lol",0,mixed,0,0,generated
14043,"gay tuh disgusting fr, gak natural lah, ngl kenapa harus dikasih platform besar kayak gini smh",1,mixed,0,0,generated
14044,"hari pertama internship gue dan gue udah buat salah, i want to disappear honestly malu banget",0,mixed,0,0,generated
14045,"cina-cina tuh literally cuma mau untung sendiri, never genuinely care about komunitas sekitar mereka",1,mixed,0,0,generated
14046,"ojol gue cancel orderan tanpa ngabarin, udah nunggu 20 menit, honestly gue mau nulis complaint panjang",0,mixed,0,0,generated
14047,"orang-orang kayak mereka tuh fr by nature gak bisa dipercaya, ngl history proves it every single time",1,mixed,0,0,generated
14048,"konten kreator favorit gue collab sama brand yang gue gak suka, a little disappointed honestly",0,mixed,0,0,generated
14049,"wanita yang terlalu vocal tuh honestly annoying, gak tau tempat dan waktu, bikin malu sendiri aja",1,mixed,0,0,generated
14050,"gue tiba-tiba nangis di kamar mandi kantor, gak tau kenapa, literally just overwhelmed by everything",0,mixed,0,0,generated
14051,"etnis batak tuh emang keras kepala dan kasar, no wonder susah bergaul sama mereka di kota besar",1,mixed,0,0,generated
14052,"gue beli tiket konser dari reseller dan ternyata palsu, i feel so stupid right now, rugi banget",0,mixed,0,0,generated
14053,"kaum LGBT tuh fr merusak tatanan keluarga, ngl they're trying to normalize what shouldn't be smh",1,mixed,0,0,generated
14054,"udah overthinking soal presentasi besok, and now i can't even remember what i wanted to say awalnya",0,mixed,0,0,generated
14055,"orang-orang dari daerah itu emang literally no class, behavior-nya jauh banget dari orang beradab",1,mixed,0,0,generated
14056,"gue excited banget mau liburan akhir tahun, but the flight prices are absolutely insane sekarang ini",0,mixed,0,0,generated
14057,"mereka tuh fr gak pantes dapet hak yang sama, ngl berkali-kali terbukti gak bisa dipercaya smh",1,mixed,0,0,generated
14058,"boss gue literally assign task dadakan jam 4 sore, padahal gue mau pulang tepat waktu hari ini",0,mixed,0,0,generated
14059,"perempuan mah emang gak bisa objektif, everything is personal sama mereka, no wonder exhausting banget",1,mixed,0,0,generated
14060,"gue lapar banget tp males keluar, literally nothing looks appetizing pas liat delivery options sekarang",0,mixed,0,0,generated
14061,"komunitas mereka tuh literally toxic by design, always gatekeeping dan excluding orang lain yang berbeda",1,mixed,0,0,generated
14062,"dia balik lagi setelah 3 bulan ghosting, like what am i supposed to do with this information sekarang",0,mixed,0,0,generated
14063,"orang arab di sini tuh fr so entitled bgt, ngl always expecting special treatment gak jelas smh",1,mixed,0,0,generated
14064,"queue di minimarket cuma satu kasir padahal antriannya panjang banget, this is not okay honestly",0,mixed,0,0,generated
14065,"laki-laki yang feminis tuh honestly suspect, they're just doing it for clout, gak ada yang genuinenya",1,mixed,0,0,generated
14066,"gue lagi coba diet tp temen-temen terus ajak makan malam, i cannot keep saying no terus-terusan",0,mixed,0,0,generated
14067,"mereka tuh emang inferior secara budaya, no wonder always jadi yang paling ketinggalan di segala bidang",1,mixed,0,0,generated
14068,"sinyal internet di kost gue literally so bad, udah ganti provider 3x dan hasilnya sama aja, hopeless",0,mixed,0,0,generated
14069,"kaum yang gak percaya tuhan tuh fr lost bgt, ngl no moral foundation whatsoever dari sananya smh",1,mixed,0,0,generated
14070,"drama di grup chat kantor tuh melelahkan banget, honestly i just want to leave this group silently",0,mixed,0,0,generated
14071,"mereka tuh literally selalu minta toleransi tapi gak pernah mau kasih balik ke orang lain, one-sided",1,mixed,0,0,generated
14072,"temen gue cancel plans last minute lagi, and this is literally the third time bulan ini, gue capek",0,mixed,0,0,generated
14073,"perempuan di posisi tinggi tuh fr mengandalkan koneksi doang, ngl talent gak ada ujungnya smh kurang",1,mixed,0,0,generated
14074,"gue udah ngantri buat vaksin dari pagi, ternyata sistemnya down, pretty sure today is just cursed",0,mixed,0,0,generated
14075,"orang-orang kelas bawah tuh emang always expecting handout, never want to work for what they want",1,mixed,0,0,generated
14076,"gue baru sadar gue salah transfer ke nomor yang salah, i'm panicking right now seriously mati gaya",0,mixed,0,0,generated
14077,"suku sunda tuh fr terlalu halus sampai gak bisa tegas, ngl jadi gampang dimanfaatkan terus smh",1,mixed,0,0,generated
14078,"gue nonton final liga champions tadi sampe jam 3, and now i have a 7 am class, why am i like this",0,mixed,0,0,generated
14079,mereka tuh always act superior padahal nyatanya orang-orang macam itu yang jadi beban negara ini,1,mixed,0,0,generated
14080,"gue lagi burnout parah bgt, literally zero energy buat ngapa-ngapain, everything feels too heavy skrg",0,mixed,0,0,generated
14081,"tionghoa-tionghoa kaya itu emang gak peduli masyarakat sekitarnya, literally only care about profit",1,mixed,0,0,generated
14082,"gue dapet bad review dari client padahal gue udah all out, i don't know how to take this honestly",0,mixed,0,0,generated
14083,"lesbi-lesbi tuh fr normalizing deviant behavior, ngl they're everywhere now dan aktif rekrut smh",1,mixed,0,0,generated
14084,"gue telat bangun dan miss alarm tiga kali, now i'm sprinting ke stasiun, literally the worst morning",0,mixed,0,0,generated
14085,"orang dari luar daerah ini tuh emang always mau enaknya doang, never contribute balik ke komunitas",1,mixed,0,0,generated
14086,"udah coba bilang baik-baik ke dia soal perasaan gue, honestly i'm not sure it got through at all",0,mixed,0,0,generated
14087,"mereka tuh fr gak ada bedanya satu sama lain, ngl semua dari grup itu sama aja problematiknya smh",1,mixed,0,0,generated
14088,"makanan yang gue order tadi datengnya 1 jam lebih, and it was cold when it arrived, gue kecewa banget",0,mixed,0,0,generated
14089,"perempuan yang terlalu ambitious tuh honestly threatening buat keluarga, jangan salah prioritas dong",1,mixed,0,0,generated
14090,"gue excited banget ada game baru yang launch, but the servers crashed on day one, classic honestly",0,mixed,0,0,generated
14091,"orang-orang dari golongan itu tuh emang literally selalu cari masalah, it's ingrained in their nature",1,mixed,0,0,generated
14092,"temen gue dapet IP tinggi dan langsung sombong, like gue seneng buat lo tapi gak usah gitu juga",0,mixed,0,0,generated
14093,"kaum miskin kota tuh fr gak tau diri, ngl always begging tapi gak mau usaha sendiri, exhausting bgt",1,mixed,0,0,generated
14094,"gue beli baju online dan ukurannya ternyata jauh lebih kecil, seller bilang itu normal, what the heck",0,mixed,0,0,generated
14095,"mereka tuh emang by default gak bisa dipercaya, history-nya jelas dan always prove people right",1,mixed,0,0,generated
14096,"gue stress banget sama situasi di rumah, honestly talking to anyone about it feels too exhausting rn",0,mixed,0,0,generated
14097,"laki-laki itu tuh emang fr by nature egois, ngl always put themselves first no matter the situation",1,mixed,0,0,generated
14098,"macet di tol hari ini literally not moving untuk dua jam, i aged ten years in this car today beneran",0,mixed,0,0,generated
14099,"mereka tuh sampah buat masyarakat ini, always minta hak tapi gak pernah mau penuhi kewajiban mereka",1,mixed,0,0,generated
14100,"gue udah coba 5 kali daftar event online tapi form-nya error terus, i give up honestly mau nangis",0,mixed,0,0,generated
14101,"orang kristen tuh emang fr gak tau batas, ngl always misionaris ke tempat yang gak minta smh parah",1,mixed,0,0,generated
14102,"gue lagi galau banget soal masa depan, like what am i even doing with my life at this point sih",0,mixed,0,0,generated
14103,"perempuan mah emang always drama, sekecil apapun masalahnya dibesar-besarkan sampai semua orang capek",1,mixed,0,0,generated
14104,"temen gue yang biasanya supportive tiba-tiba distant banget, honestly gue gak tau apa yang salah",0,mixed,0,0,generated
14105,"suku batak tuh emang literally aggressive by culture, no wonder orang-orang sering menghindari mereka",1,mixed,0,0,generated
14106,"gue baru dapet info kalau gue gak lulus seleksi beasiswa, and i've been crying since this morning",0,mixed,0,0,generated
14107,"kaum gay tuh fr actively destroying social fabric, ngl mereka gak berhenti dan makin berani sekarang",1,mixed,0,0,generated
14108,"ojol gue tiba-tiba batalin order pas gue udah di lobby, ternyata dia ambil order lain, literally why",0,mixed,0,0,generated
14109,"mereka tuh honestly parasitik, always feeding off resources yang bukan hak mereka sejak awal masuk sini",1,mixed,0,0,generated
14110,"gue deadline skripsi bulan depan dan belum nulis bab 3, pretty sure i'm gonna cry myself to sleep",0,mixed,0,0,generated
14111,"orang-orang asing itu tuh emang literally disrespectful, so dismissive of local customs wherever they go",1,mixed,0,0,generated
14112,"gue chat dia duluan tiga kali berturut-turut dan dia literally never initiate, gue mau stop nih",0,mixed,0,0,generated
14113,"wanita yang terlalu outspoken tuh fr gak tau diri, ngl jadi malu-maluin aja pemandangannya smh",1,mixed,0,0,generated
14114,"kerjaan WFH gue makin gak jelas batas waktunya, and now my bedroom feels like a prison honestly",0,mixed,0,0,generated
14115,"mereka itu tuh emang selalu jadi penghalang kemajuan, their whole culture resists development basically",1,mixed,0,0,generated
14116,"gue nonton ulang series favorit gue untuk keempat kalinya, honestly this comfort watch never gets old",0,mixed,0,0,generated
14117,"etnis pendatang itu tuh fr kuasai semua sektor ekonomi, ngl gak fair buat pribumi yang asli sini smh",1,mixed,0,0,generated
14118,"gue makan sendirian di kantin hari ini dan literally gak ada temen yang bisa diajak ngobrol, lonely",0,mixed,0,0,generated
14119,"mereka itu golongan yang emang always minta perlindungan khusus, but contribute nothing meaningful back",1,mixed,0,0,generated
14120,"gue dapet promo diskon 50% tapi ternyata produknya udah kehabisan, literally what is the point of this",0,mixed,0,0,generated
14121,"kaum lesbi tuh emang fr merusak kodrat, ngl gak ada manfaatnya buat masyarakat secara keseluruhan smh",1,mixed,0,0,generated
14122,"gue lagi in a reading slump parah dan literally gak bisa fokus baca satu halaman pun, frustrating",0,mixed,0,0,generated
14123,"orang-orang yang gak beriman tuh emang hopeless, no moral anchor so they drift wherever it's convenient",1,mixed,0,0,generated
14124,"gue masak sendiri hari ini dan ternyata hasilnya lumayan, honestly proud of myself for trying this",0,mixed,0,0,generated
14125,"mereka tuh emang literally never reliable, every single time they prove they cannot be counted on",1,mixed,0,0,generated
14126,"abang gue tiba-tiba marah-marah soal hal kecil, and i genuinely don't know what triggered him today",0,mixed,0,0,generated
14127,"perempuan-perempuan manja tuh fr expecting to be treated like royalty, ngl tanpa effort apapun smh",1,mixed,0,0,generated
14128,"gue mau beli laptop baru tapi budget pas-pasan, pretty sure i'm gonna overthink this for two weeks",0,mixed,0,0,generated
14129,"orang-orang dari suku itu tuh emang always trouble, every neighborhood they enter jadi bermasalah",1,mixed,0,0,generated
14130,"gue baru tau kalau startup yang gue mau apply tutup duluan, back to square one lagi, gue exhausted",0,mixed,0,0,generated
14131,"gay men tuh fr mentally unstable by nature, ngl their relationships never last, proven statistically smh",1,mixed,0,0,generated
14132,"gue lagi coba belajar masak resep baru dan udah gagal dua kali, but honestly still enjoying the process",0,mixed,0,0,generated
14133,"mereka yang dari kelas sosial itu tuh emang literally gak punya etika, it shows in everything they do",1,mixed,0,0,generated
14134,"temen kantor gue gosip soal gue ke boss, and i found out just now, honestly i don't know how to react",0,mixed,0,0,generated
14135,"kafir-kafir tuh fr gak ada harga dirinya, ngl they disrespect sacred things without any shame smh",1,mixed,0,0,generated
14136,"gue baru balik dari luar kota dan langsung disuruh lembur, like can i breathe for five minutes please",0,mixed,0,0,generated
14137,"mereka tuh emang by nature susah diintegrasikan, always isolate themselves and reject everything local",1,mixed,0,0,generated
14138,"gue dapet bad grade di ujian yang gue udah study keras, honestly gak tau harus gimana perasaan gue",0,mixed,0,0,generated
14139,"perempuan yang banyak teman cowok tuh fr questionable moralnya, ngl gak perlu dipertahankan kayak gitu",1,mixed,0,0,generated
14140,"gue beli kopi tadi tapi ketuker sama order orang lain, and now i have iced latte padahal mau americano",0,mixed,0,0,generated
14141,"orang-orang pendatang itu tuh literally take over everything, they don't assimilate, just dominate saja",1,mixed,0,0,generated
14142,"gue sakit flu tapi harus masuk kerja, and honestly being sick while working is such a miserable experience",0,mixed,0,0,generated
14143,"kaum yang begitu tuh fr corrupting youth, ngl their influence everywhere sekarang sangat berbahaya smh",1,mixed,0,0,generated
14144,"gue beli es krim impulsif jam 11 malem karena stress, honestly gak nyesel sama sekali, worth it bgt",0,mixed,0,0,generated
